Postcode,Suburb,Type,Price,Distance,Rooms,Bathroom,Car,BuildingArea,Landsize,zipcode,rent_price_mean,rent_price_median,rent_price_min,rent_price_max,rent_price_count,rent_rating_mean,rent_rating_median,rent_rating_min,rent_rating_max
3204,Bentleigh,t,1435000.0,11.4,3,3.0,2.0,177.0,307.0,,,,,,,,,,
3165,Bentleigh East,t,1260000.0,13.8,3,2.0,2.0,138.0,669.0,,,,,,,,,,
3806,Berwick,h,620000.0,35.2,3,1.0,2.0,101.0,792.0,,,,,,,,,,
3193,Black Rock,u,600000.0,17.3,2,1.0,1.0,74.0,0.0,,,,,,,,,,
3155,Boronia,h,770000.0,25.0,4,2.0,2.0,1.0,723.0,,,,,,,,,,
3186,Brighton,u,845000.0,10.5,2,1.0,1.0,110.0,100.0,,,,,,,,,,
3047,Broadmeadows,h,706000.0,14.0,4,1.0,4.0,115.0,752.0,,,,,,,,,,
3338,Brookfield,h,456000.0,29.8,4,2.0,2.0,189.0,576.0,,,,,,,,,,
3056,Brunswick,h,650000.0,5.2,2,1.0,1.0,70.0,108.0,3056,89.5,74.0,60.0,150.0,4.0,92.0,92.0,84.0,100.0
3057,Brunswick East,h,620000.0,4.0,2,1.0,1.0,79.0,123.0,,,,,,,,,,
3057,Brunswick East,h,683000.0,4.0,2,1.0,1.0,91.0,0.0,,,,,,,,,,
3057,Brunswick East,h,501000.0,4.0,2,1.0,1.0,47.0,71.0,,,,,,,,,,
3057,Brunswick East,u,615000.0,4.0,2,1.0,1.0,70.0,0.0,,,,,,,,,,
3055,Brunswick West,h,1150000.0,5.2,2,1.0,1.0,107.0,539.0,3055,78.33333333333333,73.0,66.0,96.0,3.0,93.0,93.0,89.0,97.0
3151,Burwood East,u,835000.0,14.7,3,2.0,2.0,143.0,347.0,,,,,,,,,,
3023,Cairnlea,h,640000.0,14.8,3,2.0,2.0,170.0,316.0,,,,,,,,,,
3124,Camberwell,t,1280000.0,7.7,3,2.0,2.0,158.0,186.0,,,,,,,,,,
3124,Camberwell,h,2500000.0,7.7,4,2.0,3.0,225.0,947.0,,,,,,,,,,
3124,Camberwell,u,600800.0,7.7,2,1.0,1.0,1.0,1625.0,,,,,,,,,,
3163,Carnegie,u,1151000.0,10.1,3,2.0,1.0,115.0,259.0,,,,,,,,,,
3197,Carrum,h,625000.0,31.2,3,2.0,1.0,170.0,379.0,,,,,,,,,,
3201,Carrum Downs,h,480000.0,34.9,3,1.0,0.0,106.0,528.0,,,,,,,,,,
3148,Chadstone,t,1050000.0,11.7,5,2.0,2.0,159.0,276.0,,,,,,,,,,
3192,Cheltenham,h,1740000.0,17.9,4,2.0,2.0,283.0,721.0,,,,,,,,,,
3068,Clifton Hill,u,591000.0,3.6,2,1.0,1.0,64.0,0.0,,,,,,,,,,
3058,Coburg,h,1400000.0,6.7,4,2.0,2.0,165.0,426.0,,,,,,,,,,
3058,Coburg,h,996000.0,6.7,2,1.0,1.0,97.0,476.0,,,,,,,,,,
3058,Coburg North,h,1011000.0,6.7,4,2.0,2.0,145.0,500.0,,,,,,,,,,
3058,Coburg North,t,830000.0,6.7,3,2.0,2.0,142.0,275.0,,,,,,,,,,
3064,Craigieburn,h,510000.0,20.6,4,2.0,1.0,83.0,336.0,,,,,,,,,,
3064,Craigieburn,h,590000.0,20.6,4,2.0,2.0,200.71,512.0,,,,,,,,,,
3064,Craigieburn,h,390000.0,20.6,3,1.0,1.0,109.0,301.0,,,,,,,,,,
3977,Cranbourne North,h,500000.0,34.7,4,2.0,0.0,149.0,579.0,,,,,,,,,,
3136,Croydon Hills,h,1020000.0,23.0,4,2.0,2.0,253.0,560.0,,,,,,,,,,
3108,Doncaster,h,1420000.0,12.4,3,1.0,2.0,130.0,721.0,,,,,,,,,,
3109,Doncaster East,t,1120000.0,14.3,3,2.0,2.0,253.0,253.0,,,,,,,,,,
3109,Doncaster East,h,1460000.0,14.3,3,1.0,2.0,117.0,660.0,,,,,,,,,,
3177,Doveton,h,450000.0,28.8,3,1.0,0.0,85.0,585.0,,,,,,,,,,
3185,Elsternwick,u,834500.0,7.2,2,1.0,2.0,92.0,538.0,,,,,,,,,,
3095,Eltham North,h,920000.0,18.0,4,3.0,2.0,209.0,1503.0,,,,,,,,,,
3184,Elwood,u,930000.0,7.2,2,1.0,1.0,80.0,837.0,,,,,,,,,,
3184,Elwood,u,720000.0,7.2,2,1.0,2.0,90.0,797.0,,,,,,,,,,
3184,Elwood,t,1035000.0,7.2,3,2.0,2.0,111.0,0.0,,,,,,,,,,
3184,Elwood,u,715000.0,7.2,2,1.0,1.0,80.0,795.0,,,,,,,,,,
3782,Emerald,h,655000.0,36.9,2,1.0,0.0,81.79,1000.0,,,,,,,,,,
3802,Endeavour Hills,h,630000.0,28.5,3,2.0,2.0,128.0,581.0,,,,,,,,,,
3802,Endeavour Hills,h,676000.0,28.5,3,2.0,3.0,114.0,810.0,,,,,,,,,,
3076,Epping,h,658000.0,19.6,4,2.0,2.0,200.0,571.0,,,,,,,,,,
3076,Epping,h,500000.0,19.6,3,2.0,2.0,130.0,321.0,,,,,,,,,,
3076,Epping,h,560000.0,19.6,3,2.0,1.0,147.0,390.0,,,,,,,,,,
3076,Epping,u,503000.0,19.6,2,2.0,2.0,115.0,214.0,,,,,,,,,,
3078,Fairfield,h,1800000.0,5.7,3,1.0,2.0,112.0,697.0,,,,,,,,,,
3156,Ferntree Gully,h,861000.0,24.8,3,2.0,1.0,162.0,720.0,,,,,,,,,,
3156,Ferntree Gully,h,890000.0,24.8,4,2.0,2.0,177.0,659.0,,,,,,,,,,
3011,Footscray,u,370000.0,5.1,2,1.0,1.0,60.0,0.0,,,,,,,,,,
3199,Frankston,h,680000.0,38.0,4,2.0,3.0,210.0,767.0,,,,,,,,,,
3200,Frankston North,h,570000.0,36.9,3,1.0,4.0,104.0,632.0,,,,,,,,,,
3199,Frankston South,h,945000.0,38.0,4,2.0,2.0,265.0,694.0,,,,,,,,,,
3163,Glen Huntly,u,450000.0,10.1,2,1.0,1.0,77.0,0.0,,,,,,,,,,
3146,Glen Iris,t,955000.0,7.3,2,1.0,1.0,1.0,197.0,,,,,,,,,,
3046,Glenroy,h,820000.0,11.2,3,1.0,4.0,135.0,650.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Glenroy,h,680000.0,11.2,3,1.0,1.0,104.0,422.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3088,Greensborough,h,770000.0,16.1,4,2.0,2.0,169.0,789.0,,,,,,,,,,
3088,Greensborough,h,900000.0,16.1,4,3.0,1.0,190.0,807.0,,,,,,,,,,
3084,Heidelberg,t,835000.0,8.9,3,2.0,2.0,135.0,161.0,,,,,,,,,,
3190,Highett,t,1200000.0,16.0,3,1.0,2.0,125.0,269.0,,,,,,,,,,
3190,Highett,t,1030000.0,16.0,3,2.0,2.0,180.0,240.0,,,,,,,,,,
3190,Highett,t,1200000.0,16.0,4,2.0,2.0,183.0,304.0,,,,,,,,,,
3190,Highett,h,1150000.0,16.0,2,1.0,2.0,100.0,591.0,,,,,,,,,,
3037,Hillside,h,618350.0,18.0,4,2.0,2.0,221.0,542.0,,,,,,,,,,
3029,Hoppers Crossing,h,540000.0,18.4,3,2.0,2.0,200.0,580.0,,,,,,,,,,
3079,Ivanhoe,h,2530000.0,7.8,4,2.0,0.0,306.0,637.0,,,,,,,,,,
3042,Keilor Park,h,750000.0,10.4,3,2.0,2.0,222.0,761.0,,,,,,,,,,
3042,Keilor Park,h,765000.0,10.4,5,3.0,4.0,178.0,650.0,,,,,,,,,,
3031,Kensington,u,445000.0,3.4,2,1.0,1.0,59.0,1775.0,3031,116.65573770491804,93.0,19.0,999.0,122.0,95.83908045977012,97.0,70.0,100.0
3101,Kew,t,1405000.0,5.4,3,2.0,2.0,129.0,325.0,,,,,,,,,,
3101,Kew,h,3015000.0,5.4,4,2.0,2.0,276.0,813.0,,,,,,,,,,
3173,Keysborough,h,745000.0,25.2,3,1.0,4.0,108.0,540.0,,,,,,,,,,
3337,Kurunjang,h,375000.0,31.7,3,2.0,1.0,131.0,637.0,,,,,,,,,,
3075,Lalor,u,444000.0,16.3,2,1.0,1.0,100.0,277.0,,,,,,,,,,
3075,Lalor,h,544000.0,16.3,3,1.0,2.0,129.0,534.0,,,,,,,,,,
3012,Maidstone,t,670000.0,6.4,3,2.0,2.0,128.0,159.0,,,,,,,,,,
3012,Maidstone,t,821000.0,6.4,4,3.0,2.0,151.0,294.0,,,,,,,,,,
3048,Meadow Heights,t,360000.0,17.4,3,1.0,1.0,108.0,154.0,,,,,,,,,,
3048,Meadow Heights,h,510000.0,17.4,3,1.0,1.0,101.0,670.0,,,,,,,,,,
3000,Melbourne,u,565000.0,0.0,2,1.0,0.0,85.0,89.0,3000,150.49122807017545,129.0,0.0,9000.0,3363.0,92.77243125904486,95.0,20.0,100.0
3338,Melton South,h,385000.0,29.8,3,1.0,2.0,124.0,670.0,,,,,,,,,,
3337,Melton West,h,427500.0,31.7,4,1.0,2.0,129.92,865.0,,,,,,,,,,
3082,Mill Park,h,668000.0,17.9,3,2.0,1.0,196.0,555.0,,,,,,,,,,
3082,Mill Park,h,650000.0,17.9,3,2.0,1.0,141.0,661.0,,,,,,,,,,
3082,Mill Park,h,490000.0,17.9,2,1.0,2.0,100.0,374.0,,,,,,,,,,
3039,Moonee Ponds,h,1400000.0,6.2,4,2.0,1.0,200.0,375.0,,,,,,,,,,
3138,Mooroolbark,h,696000.0,26.5,3,1.0,2.0,120.0,886.0,,,,,,,,,,
3149,Mount Waverley,h,1406000.0,14.2,3,2.0,2.0,133.0,660.0,,,,,,,,,,
3170,Mulgrave,h,9000000.0,18.8,3,1.0,1.0,117.0,744.0,,,,,,,,,,
3170,Mulgrave,h,1001000.0,18.8,3,1.0,2.0,168.0,727.0,,,,,,,,,,
3163,Murrumbeena,u,540000.0,10.1,2,1.0,1.0,67.0,80.0,,,,,,,,,,
3163,Murrumbeena,u,910000.0,10.1,2,1.0,2.0,106.0,402.0,,,,,,,,,,
3163,Murrumbeena,u,295000.0,10.1,1,1.0,1.0,45.0,0.0,,,,,,,,,,
3163,Murrumbeena,h,1965000.0,10.1,3,2.0,3.0,58.0,926.0,,,,,,,,,,
3015,Newport,u,582000.0,6.2,2,1.0,1.0,86.0,963.0,,,,,,,,,,
3174,Noble Park,h,695000.0,22.7,3,1.0,1.0,142.0,671.0,,,,,,,,,,
3070,Northcote,h,1515000.0,5.3,4,1.0,2.0,161.0,318.0,,,,,,,,,,
3131,Nunawading,u,813000.0,15.4,3,2.0,2.0,134.0,266.0,,,,,,,,,,
3046,Oak Park,t,545000.0,11.2,2,1.0,1.0,80.0,0.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Oak Park,h,1300000.0,11.2,4,2.0,2.0,175.0,866.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Oak Park,h,1260000.0,11.2,4,2.0,2.0,204.0,656.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3044,Pascoe Vale,h,940000.0,8.5,3,1.0,1.0,109.0,559.0,,,,,,,,,,
3030,Point Cook,h,620000.0,14.7,4,2.0,2.0,238.0,448.0,,,,,,,,,,
3207,Port Melbourne,h,1722500.0,3.5,2,1.0,0.0,75.0,101.0,3207,136.0,136.0,136.0,136.0,1.0,95.0,95.0,95.0,95.0
3072,Preston,h,1485000.0,8.4,4,1.0,2.0,202.0,509.0,,,,,,,,,,
3073,Reservoir,t,672000.0,12.0,2,1.0,1.0,120.0,243.0,,,,,,,,,,
3121,Richmond,u,666000.0,2.4,2,1.0,1.0,60.0,0.0,,,,,,,,,,
3121,Richmond,u,330000.0,2.4,1,1.0,1.0,43.7,0.0,,,,,,,,,,
3135,Ringwood East,h,1400000.0,21.3,3,2.0,4.0,97.0,941.0,,,,,,,,,,
3185,Ripponlea,u,558500.0,7.2,2,1.0,1.0,63.0,1453.0,,,,,,,,,,
3064,Roxburgh Park,h,460000.0,20.6,3,2.0,3.0,153.0,266.0,,,,,,,,,,
3064,Roxburgh Park,h,490000.0,20.6,3,2.0,2.0,143.0,400.0,,,,,,,,,,
3191,Sandringham,h,1660000.0,15.2,4,2.0,2.0,235.0,390.0,,,,,,,,,,
3191,Sandringham,h,1235000.0,15.2,4,2.0,2.0,165.0,404.0,,,,,,,,,,
3198,Seaford,h,870000.0,35.4,4,2.0,2.0,160.0,771.0,,,,,,,,,,
3198,Seaford,h,880000.0,35.4,4,2.0,2.0,199.0,535.0,,,,,,,,,,
3011,Seddon,h,945000.0,5.1,2,1.0,1.0,65.0,126.0,,,,,,,,,,
3015,South Kingsville,t,730000.0,6.2,3,2.0,2.0,135.0,340.0,,,,,,,,,,
3205,South Melbourne,h,980000.0,1.9,2,1.0,0.0,112.0,64.0,3205,97.25,113.5,25.0,165.0,8.0,95.33333333333333,95.0,88.0,100.0
3752,South Morang,h,561000.0,20.5,4,2.0,1.0,156.0,229.0,,,,,,,,,,
3141,South Yarra,u,570000.0,2.7,2,1.0,1.0,64.0,0.0,3141,143.9787234042553,115.5,25.0,566.0,94.0,93.57142857142857,96.0,20.0,100.0
3182,St Kilda,u,600000.0,5.0,2,1.0,1.0,82.0,0.0,,,,,,,,,,
3429,Sunbury,u,360000.0,31.7,2,1.0,1.0,112.0,143.0,,,,,,,,,,
3429,Sunbury,h,475000.0,31.7,3,1.0,4.0,131.0,754.0,,,,,,,,,,
3429,Sunbury,h,495000.0,31.7,3,2.0,2.0,150.0,563.0,,,,,,,,,,
3020,Sunshine West,h,695000.0,10.5,3,1.0,0.0,113.6,694.0,,,,,,,,,,
3020,Sunshine West,h,760000.0,10.5,3,1.0,2.0,100.0,1143.0,,,,,,,,,,
3020,Sunshine West,h,583500.0,10.5,3,1.0,1.0,110.0,672.0,,,,,,,,,,
3037,Sydenham,h,585000.0,18.0,3,2.0,2.0,232.0,662.0,,,,,,,,,,
3107,Templestowe Lower,h,1245000.0,12.4,3,2.0,2.0,135.0,779.0,,,,,,,,,,
3074,Thomastown,u,407000.0,15.3,2,1.0,1.0,78.0,140.0,,,,,,,,,,
3071,Thornbury,h,891000.0,7.0,3,2.0,2.0,140.0,199.0,,,,,,,,,,
3043,Tullamarine,h,615500.0,12.9,3,2.0,1.0,118.0,238.0,,,,,,,,,,
3043,Tullamarine,u,300000.0,12.9,2,1.0,1.0,66.32,0.0,,,,,,,,,,
3152,Wantirna South,h,1310000.0,14.7,5,3.0,2.0,255.0,818.0,,,,,,,,,,
3030,Werribee,h,645000.0,14.7,4,2.0,2.0,237.0,555.0,,,,,,,,,,
3030,Werribee,h,482500.0,14.7,4,2.0,0.0,170.0,533.0,,,,,,,,,,
3030,Werribee,u,394000.0,14.7,3,2.0,4.0,137.0,287.0,,,,,,,,,,
3049,Westmeadows,h,821000.0,16.5,4,3.0,2.0,264.0,544.0,,,,,,,,,,
3049,Westmeadows,h,635000.0,16.5,3,2.0,1.0,177.0,691.0,,,,,,,,,,
3757,Whittlesea,h,601000.0,35.5,3,2.0,1.0,149.0,972.0,,,,,,,,,,
3016,Williamstown,h,1050000.0,6.8,3,1.0,0.0,115.0,179.0,,,,,,,,,,
3016,Williamstown,u,385000.0,6.8,1,1.0,1.0,35.64,0.0,,,,,,,,,,
3181,Windsor,u,560000.0,4.6,2,1.0,1.0,61.6,0.0,3181,108.0,112.0,37.0,145.0,11.0,92.9,94.0,80.0,100.0
3040,Aberfeldie,h,1436000.0,7.5,4,3.0,3.0,187.0,511.0,,,,,,,,,,
3018,Altona,h,913000.0,11.0,3,2.0,3.0,148.0,530.0,,,,,,,,,,
3025,Altona North,h,1070000.0,9.4,3,1.0,3.0,134.0,693.0,,,,,,,,,,
3143,Armadale,h,5100000.0,6.3,4,2.0,2.0,255.0,761.0,,,,,,,,,,
3104,Balwyn North,h,1950000.0,9.7,5,3.0,2.0,0.0,743.0,,,,,,,,,,
3153,Bayswater,h,824000.0,23.2,3,1.0,2.0,112.0,725.0,,,,,,,,,,
3165,Bentleigh East,h,1470000.0,13.8,3,2.0,2.0,154.0,616.0,,,,,,,,,,
3806,Berwick,h,975000.0,35.2,4,3.0,2.0,332.0,675.0,,,,,,,,,,
3193,Black Rock,h,1950000.0,17.3,4,3.0,2.0,206.0,665.0,,,,,,,,,,
3130,Blackburn North,h,1375000.0,13.4,4,1.0,3.0,150.0,757.0,,,,,,,,,,
3128,Box Hill,h,1820000.0,10.9,2,1.0,2.0,94.0,701.0,,,,,,,,,,
3187,Brighton East,h,2515000.0,10.3,4,2.0,2.0,323.0,583.0,,,,,,,,,,
3187,Brighton East,u,817500.0,10.3,2,1.0,1.0,95.0,111.0,,,,,,,,,,
3056,Brunswick,h,800000.0,5.2,2,1.0,0.0,90.0,140.0,3056,89.5,74.0,60.0,150.0,4.0,92.0,92.0,84.0,100.0
3083,Bundoora,h,680000.0,12.1,3,1.0,2.0,106.0,532.0,,,,,,,,,,
3083,Bundoora,h,814000.0,12.1,3,1.0,2.0,0.0,542.0,,,,,,,,,,
3083,Bundoora,h,715000.0,12.1,3,1.0,1.0,120.0,541.0,,,,,,,,,,
3124,Camberwell,u,692500.0,7.7,2,1.0,1.0,72.0,145.0,,,,,,,,,,
3054,Carlton North,h,1520000.0,3.5,2,1.0,1.0,106.0,193.0,3054,145.27272727272728,165.0,30.0,174.0,11.0,93.72727272727273,92.0,89.0,100.0
3145,Caulfield East,h,1609000.0,8.4,4,2.0,2.0,155.0,664.0,,,,,,,,,,
3192,Cheltenham,h,1295000.0,17.9,3,2.0,2.0,195.0,657.0,,,,,,,,,,
3169,Clayton South,u,575000.0,17.5,2,1.0,2.0,89.0,914.0,,,,,,,,,,
3058,Coburg,h,1210000.0,6.7,3,1.0,4.0,141.0,460.0,,,,,,,,,,
3058,Coburg,t,631000.0,6.7,2,2.0,1.0,103.0,1965.0,,,,,,,,,,
3048,Coolaroo,h,457000.0,17.4,3,1.0,2.0,118.0,551.0,,,,,,,,,,
3136,Croydon,h,730000.0,23.0,4,2.0,2.0,184.0,655.0,,,,,,,,,,
3136,Croydon Hills,h,790000.0,23.0,3,2.0,2.0,131.0,659.0,,,,,,,,,,
3136,Croydon North,h,857000.0,23.0,3,2.0,1.0,250.0,1007.0,,,,,,,,,,
3047,Dallas,h,477000.0,14.0,3,1.0,1.0,97.0,627.0,,,,,,,,,,
3175,Dandenong,h,510000.0,24.7,3,2.0,1.0,125.0,673.0,,,,,,,,,,
3089,Diamond Creek,h,950000.0,21.8,4,2.0,2.0,235.0,879.0,,,,,,,,,,
3108,Doncaster,h,1375000.0,12.4,4,2.0,3.0,218.0,652.0,,,,,,,,,,
3109,Doncaster East,t,1175000.0,14.3,4,2.0,2.0,235.0,723.0,,,,,,,,,,
3109,Doncaster East,h,1381000.0,14.3,3,2.0,1.0,170.0,646.0,,,,,,,,,,
3040,Essendon,t,1185000.0,7.5,4,3.0,1.0,168.0,205.0,,,,,,,,,,
3040,Essendon,h,2100000.0,7.5,4,2.0,3.0,256.0,920.0,,,,,,,,,,
3041,Essendon North,u,801000.0,8.2,3,2.0,1.0,125.0,256.0,,,,,,,,,,
3078,Fairfield,h,1492000.0,5.7,3,2.0,1.0,117.0,292.0,,,,,,,,,,
3060,Fawkner,t,515000.0,13.1,2,1.0,2.0,84.0,177.0,,,,,,,,,,
3156,Ferntree Gully,h,760000.0,24.8,3,1.0,2.0,104.0,944.0,,,,,,,,,,
3065,Fitzroy,h,2300000.0,2.1,3,2.0,1.0,163.0,203.0,3065,269.25,109.0,80.0,779.0,4.0,93.75,93.0,90.0,99.0
3031,Flemington,h,1500000.0,3.4,3,1.0,2.0,119.0,241.0,3031,116.65573770491804,93.0,19.0,999.0,122.0,95.83908045977012,97.0,70.0,100.0
3131,Forest Hill,u,730000.0,15.4,2,1.0,1.0,296.0,296.0,,,,,,,,,,
3199,Frankston,h,695000.0,38.0,4,1.0,3.0,109.0,713.0,,,,,,,,,,
3199,Frankston South,h,1905000.0,38.0,4,2.0,2.0,180.0,1471.0,,,,,,,,,,
3043,Gladstone Park,h,650000.0,12.9,3,1.0,3.0,117.0,529.0,,,,,,,,,,
3043,Gladstone Park,h,670000.0,12.9,4,2.0,3.0,156.0,213.0,,,,,,,,,,
3146,Glen Iris,h,1300000.0,7.3,3,2.0,2.0,170.0,400.0,,,,,,,,,,
3046,Glenroy,h,835000.0,11.2,4,1.0,3.0,122.0,649.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Glenroy,h,830000.0,11.2,3,1.0,2.0,110.0,655.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3046,Glenroy,h,780000.0,11.2,3,1.0,3.0,116.0,618.0,3046,42.0,42.0,42.0,42.0,1.0,100.0,100.0,100.0,100.0
3059,Greenvale,h,797000.0,20.4,4,2.0,2.0,195.0,1057.0,,,,,,,,,,
3188,Hampton,h,1900000.0,13.8,4,3.0,2.0,228.0,699.0,,,,,,,,,,
3021,Kealba,h,750000.0,14.0,5,2.0,4.0,207.0,647.0,,,,,,,,,,
3101,Kew,h,1690000.0,5.4,4,2.0,4.0,168.0,350.0,,,,,,,,,,
3012,Maidstone,t,722000.0,6.4,3,2.0,2.0,125.0,147.0,,,,,,,,,,
3032,Maribyrnong,h,983000.0,4.3,3,2.0,2.0,185.0,359.0,3032,81.66666666666667,89.0,60.0,96.0,3.0,77.0,77.0,77.0,77.0
3048,Meadow Heights,h,482000.0,17.4,3,2.0,2.0,140.0,452.0,,,,,,,,,,
3337,Melton,h,430000.0,31.7,3,1.0,2.0,103.0,583.0,,,,,,,,,,
3337,Melton West,h,438000.0,31.7,3,2.0,2.0,172.0,575.0,,,,,,,,,,
3194,Mentone,h,900000.0,20.0,4,2.0,2.0,216.0,530.0,,,,,,,,,,
3194,Mentone,h,960500.0,20.0,3,2.0,2.0,132.0,535.0,,,,,,,,,,
3194,Mentone,t,840000.0,20.0,3,2.0,2.0,154.0,163.0,,,,,,,,,,
3039,Moonee Ponds,h,1210000.0,6.2,3,2.0,0.0,114.0,411.0,,,,,,,,,,
3170,Mulgrave,t,650000.0,18.8,3,2.0,1.0,129.0,145.0,,,,,,,,,,
3170,Mulgrave,h,1105000.0,18.8,4,3.0,2.0,224.0,650.0,,,,,,,,,,
3015,Newport,t,940000.0,6.2,4,2.0,2.0,196.0,510.0,,,,,,,,,,
3042,Niddrie,h,1300000.0,10.4,2,1.0,1.0,380.0,650.0,,,,,,,,,,
3166,Oakleigh,h,1150000.0,12.3,4,2.0,2.0,175.0,1060.0,,,,,,,,,,
3204,Ormond,h,2110000.0,11.4,5,3.0,4.0,245.0,664.0,,,,,,,,,,
3044,Pascoe Vale,t,676000.0,8.5,3,2.0,2.0,108.0,122.0,,,,,,,,,,
3030,Point Cook,h,540000.0,14.7,3,2.0,2.0,135.0,353.0,,,,,,,,,,
3073,Reservoir,h,861000.0,12.0,3,2.0,3.0,135.0,488.0,,,,,,,,,,
3073,Reservoir,h,612500.0,12.0,3,1.0,1.0,128.0,170.0,,,,,,,,,,
3073,Reservoir,h,900000.0,12.0,4,1.0,4.0,119.0,646.0,,,,,,,,,,
3134,Ringwood,h,1120000.0,19.9,3,1.0,2.0,106.0,669.0,,,,,,,,,,
3064,Roxburgh Park,h,570000.0,20.6,4,2.0,2.0,0.0,504.0,,,,,,,,,,
3021,St Albans,h,645000.0,14.0,3,1.0,0.0,138.0,539.0,,,,,,,,,,
3041,Strathmore,h,1280000.0,8.2,3,3.0,2.0,302.0,571.0,,,,,,,,,,
3429,Sunbury,h,570000.0,31.7,4,2.0,2.0,174.0,693.0,,,,,,,,,,
3429,Sunbury,h,540000.0,31.7,4,2.0,2.0,161.0,650.0,,,,,,,,,,
3429,Sunbury,h,482000.0,31.7,3,2.0,4.0,138.0,664.0,,,,,,,,,,
3020,Sunshine West,h,713500.0,10.5,3,1.0,2.0,131.0,520.0,,,,,,,,,,
3038,Taylors Lakes,h,705000.0,15.5,3,2.0,1.0,138.0,677.0,,,,,,,,,,
3071,Thornbury,h,1375000.0,7.0,3,2.0,3.0,145.0,530.0,,,,,,,,,,
3071,Thornbury,t,900000.0,7.0,3,2.0,2.0,0.0,120.0,,,,,,,,,,
3030,Werribee,h,630000.0,14.7,4,2.0,2.0,163.0,720.0,,,,,,,,,,
3030,Werribee,h,510000.0,14.7,3,1.0,1.0,123.0,614.0,,,,,,,,,,
3042,Airport West,h,1000001.0,10.4,3,2.0,1.0,163.0,697.0,,,,,,,,,,
3078,Alphington,h,1170000.0,5.7,3,1.0,1.0,126.0,268.0,,,,,,,,,,
3018,Altona,u,458000.0,11.0,2,1.0,1.0,75.0,63.0,,,,,,,,,,
3032,Ascot Vale,h,870000.0,4.3,3,2.0,3.0,92.0,388.0,3032,81.66666666666667,89.0,60.0,96.0,3.0,77.0,77.0,77.0,77.0
3195,Aspendale,h,780000.0,21.5,3,1.0,2.0,91.0,292.0,,,,,,,,,,
3153,Bayswater North,h,900000.0,23.2,4,2.0,2.0,193.0,656.0,,,,,,,,,,
3193,Beaumaris,h,1354000.0,17.3,3,1.0,2.0,124.0,612.0,,,,,,,,,,
3130,Blackburn,h,1390000.0,13.4,3,2.0,3.0,194.0,698.0,,,,,,,,,,
3055,Brunswick West,h,875000.0,5.2,3,1.0,1.0,106.0,275.0,3055,78.33333333333333,73.0,66.0,96.0,3.0,93.0,93.0,89.0,97.0
3055,Brunswick West,h,1250000.0,5.2,4,2.0,2.0,180.0,600.0,3055,78.33333333333333,73.0,66.0,96.0,3.0,93.0,93.0,89.0,97.0
3105,Bulleen,h,980000.0,10.8,3,2.0,1.0,161.0,573.0,,,,,,,,,,
3083,Bundoora,h,758000.0,12.1,4,3.0,2.0,331.0,331.0,,,,,,,,,,
3125,Burwood,h,1750000.0,10.4,4,2.0,4.0,258.0,514.0,,,,,,,,,,
3053,Carlton,h,1263000.0,1.6,3,1.0,1.0,128.0,110.0,3053,112.18233082706767,90.5,0.0,750.0,532.0,92.55874673629243,96.0,20.0,100.0
3169,Clayton South,h,985000.0,17.5,3,1.0,2.0,98.0,674.0,,,,,,,,,,
3064,Craigieburn,h,595000.0,20.6,4,1.0,0.0,110.0,641.0,,,,,,,,,,
3023,Deer Park,h,589000.0,14.8,3,2.0,2.0,125.0,544.0,,,,,,,,,,
3172,Dingley Village,h,952000.0,22.2,4,2.0,3.0,168.0,681.0,,,,,,,,,,
3109,Doncaster East,h,1600000.0,14.3,4,3.0,2.0,306.0,878.0,,,,,,,,,,
3754,Doreen,h,481000.0,25.9,3,2.0,1.0,150.0,359.0,,,,,,,,,,
3095,Eltham North,h,950000.0,18.0,4,2.0,2.0,198.0,651.0,,,,,,,,,,
3076,Epping,h,641000.0,19.6,3,2.0,2.0,148.0,535.0,,,,,,,,,,
3040,Essendon,h,993000.0,7.5,3,2.0,2.0,169.0,595.0,,,,,,,,,,
3156,Ferntree Gully,h,797000.0,24.8,3,2.0,1.0,145.0,626.0,,,,,,,,,,
3031,Flemington,h,820000.0,3.4,3,1.0,0.0,98.0,185.0,3031,116.65573770491804,93.0,19.0,999.0,122.0,95.83908045977012,97.0,70.0,100.0
3031,Flemington,h,1225000.0,3.4,2,1.0,1.0,96.0,150.0,3031,116.65573770491804,93.0,19.0,999.0,122.0,95.83908045977012,97.0,70.0,100.0
3011,Footscray,h,800000.0,5.1,2,1.0,2.0,123.0,353.0,,,,,,,,,,
3199,Frankston,h,1010000.0,38.0,3,2.0,2.0,125.0,306.0,,,,,,,,,,
3199,Frankston South,h,830000.0,38.0,4,1.0,4.0,158.0,600.0,,,,,,,,,,
